adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,incident_family,accused_driver_number,affected_driver_numbers,location_model_reviewed,lap_model_reviewed,incident_lap_candidate,incident_lap_basis,incident_lap_window_min,incident_lap_window_max,possible_accused_laps,clock_lower_utc,clock_upper_utc,clock_mapping_basis,referral_episode_id,referral_link_status,referral_link_score,message_lap_upper_bound,message_lap_last,race_control_process_statuses,race_control_messages_json,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_evidence_json,context_review_status,timing_review_status,context_reviewer_id,context_reviewed_at,context_review_notes
adjudication-seed-fia-2022-aut-0b612be0b626-01,adj-ea983bef6c710033,incident-src-ea983bef6c710033,fia-2022-aut-0b612be0b626,2022-aut,Race,causing_collision,10,5,Turn 4,,,unresolved,38,39,38|39,2022-07-10T13:49:00+00:00,2022-07-10T13:50:00+00:00,fia_clock_lap_interval,referral-9d27e9541cb8b209,high_confidence_algorithmic,15.0,42.0,42.0,noted|investigation|sanction_announced,"[""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 10 (GAS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 10 (GAS) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - CAUSING A COLLISION""]",False,False,False,outside,alongside,apex,False,"{""attacker_line"": [""The Stewards reviewed the video evidence and determined that Car 5 was at least fully alongside throughout his attempt to pass on the outside of car 10 at turn 4 and gave car 10 sufficient room at the apex.""], ""corner_phase"": [""The Stewards reviewed the video evidence and determined that Car 5 was at least fully alongside throughout his attempt to pass on the outside of car 10 at turn 4 and gave car 10 sufficient room at the apex.""], ""overlap"": [""The Stewards reviewed the video evidence and determined that Car 5 was at least fully alongside throughout his attempt to pass on the outside of car 10 at turn 4 and gave car 10 sufficient room at the apex.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-aut-116bb7866055-01,adj-4336ab73c4471912,incident-src-4336ab73c4471912,fia-2022-aut-116bb7866055,2022-aut,Race,causing_collision,63,11,Turn 4,,1,fia_incident_clock_single_lap_interval,1,1,1,2022-07-10T13:03:00+00:00,2022-07-10T13:04:00+00:00,fia_clock_lap_interval,referral-e53b9398877a9d1c,high_confidence_algorithmic,15.0,3.0,10.0,noted|sanction_announced,"[""TURN 4 INCIDENT INVOLVING CARS 63 (RUS) AND 11 (PER) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - CAUSING A COLLISION""]",True,False,False,outside,alongside,apex,False,"{""attacker_line"": [""Car 11 was passing on the outside at turn 4, was at least fully alongside at the entry of the turn and all the way through the manoeuvre, including at the apex of the corner and left sufficient room for car 63, which ultimately struck car 11.""], ""corner_phase"": [""Car 11 was passing on the outside at turn 4, was at least fully alongside at the entry of the turn and all the way through the manoeuvre, including at the apex of the corner and left sufficient room for car 63, which ultimately struck car 11.""], ""first_lap"": [""This was not considered as a “first lap incident” as this was a battle between the two cars and was not affected by the pack of cars as can happen during the first lap.""], ""overlap"": [""Car 11 was passing on the outside at turn 4, was at least fully alongside at the entry of the turn and all the way through the manoeuvre, including at the apex of the corner and left sufficient room for car 63, which ultimately struck car 11.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-aut-ab1a77f87104-01,adj-543da3861599debe,incident-src-543da3861599debe,fia-2022-aut-ab1a77f87104,2022-aut,Sprint,forcing_off_track,23,,"Turns 3, 2",,,unresolved,4,5,4|5,2022-07-09T14:40:00+00:00,2022-07-09T14:41:00+00:00,fia_clock_lap_interval,referral-145a6163424804e2,candidate_pending_review,12.0,5.0,8.0,noted|sanction_announced,"[""TURN 3 INCIDENT INVOLVING CARS 23 (ALB) AND 4 (NOR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,outside,alongside,unknown,False,"{""attacker_line"": [""Norris was overtaking on the outside at Turn 3 and was at least fully alongside Albon throughout the manoeuvre.""], ""overlap"": [""Norris was overtaking on the outside at Turn 3 and was at least fully alongside Albon throughout the manoeuvre.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-bel-dac27d1c3f36-01,adj-6f98ef40918eece1,incident-src-6f98ef40918eece1,fia-2022-bel-dac27d1c3f36,2022-bel,Race,causing_collision,44,14,Turn 5,,1,fia_incident_clock_single_lap_interval,1,1,1,2022-08-28T13:04:00+00:00,2022-08-28T13:05:00+00:00,fia_clock_lap_interval,referral-06f7cbef42a85f11,high_confidence_algorithmic,15.0,2.0,7.0,noted|investigation|no_further_action,"[""TURN 5 INCIDENT INVOLVING CARS 14 (ALO) AND 44 (HAM) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 14 (ALO) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 14 (ALO) AND 44 (HAM) NO FURTHER ACTION - CAUSING A COLLISION""]",True,False,False,inside,unknown,apex,False,"{""attacker_line"": [""The Stewards reviewed the video evidence and determined that Alonso was on the inside at turn 5.""], ""corner_phase"": [""Hamilton turned into towards the apex of the corner with Alonso still along side and the collision occurred.""], ""first_lap"": [""The Stewards considered that this was a first lap incident with a lot of movement relative to other cars in the first few corners, and thus take no further action.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-bhr-139703df6539-01,adj-f0d0f579c2d29f95,incident-src-f0d0f579c2d29f95,fia-2022-bhr-139703df6539,2022-bhr,Race,causing_collision,31,47,Turn 6,1,1,model_reviewed_source_or_timing,1,1,1,2022-03-20T15:04:00+00:00,2022-03-20T15:05:00+00:00,fia_clock_lap_interval,referral-3f7afa7fa15b623b,high_confidence_algorithmic,15.0,2.0,6.0,noted|investigation|sanction_announced,"[""TURN 6 INCIDENT INVOLVING CARS 31 (OCO) AND 47 (MSC) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 31 (OCO) AND 47 (MSC) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION""]",True,False,False,unknown,unknown,unknown,False,"{""first_lap"": [""The Stewards reviewed the video evidence and determined that OCO attempted to overtake MSC during lap 1 to the inside approaching turn 6.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-bhr-3f720bfded90-01,adj-005169f6535a0e91,incident-src-005169f6535a0e91,fia-2022-bhr-3f720bfded90,2022-bhr,Race,forcing_off_track,18,,"Turns 4, 6",,,unresolved,1,2,1|2,2022-03-20T15:05:00+00:00,2022-03-20T15:06:00+00:00,fia_clock_lap_interval,referral-42da70ada1b217e6,candidate_pending_review,10.0,3.0,3.0,noted,"[""TURN 4 INCIDENT INVOLVING CARS 18 (STR) AND 4 (NOR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,unknown,alongside,apex,False,"{""corner_phase"": [""STR was fully alongside, with the nose slightly ahead of the apex, and the driver remained in control of the car.""], ""overlap"": [""STR was fully alongside, with the nose slightly ahead of the apex, and the driver remained in control of the car.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-can-cf2e6248bf5e-01,adj-ce81011ac9b394b9,incident-src-ce81011ac9b394b9,fia-2022-can-cf2e6248bf5e,2022-can,Race,multiple_defensive_moves,14,77,Turn 10,,70,fia_incident_clock_single_lap_interval,70,70,70,2022-06-19T19:39:00+00:00,2022-06-19T19:40:00+00:00,fia_clock_lap_interval,,unmatched,,,,,,False,False,False,unknown,alongside,unknown,False,"{""overlap"": [""Whilst noting the driver’s point that at no stage was any point of car 77 alongside car 14, the Stewards consider this to be a clear breach of the above regulation.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-esp-9eba7bd2599a-01,adj-b1443a946b9a7bc7,incident-src-b1443a946b9a7bc7,fia-2022-esp-9eba7bd2599a,2022-esp,Race,causing_collision,10,18,Turn 1,,27,fia_incident_clock_single_lap_interval,27,27,27,2022-05-22T13:43:00+00:00,2022-05-22T13:44:00+00:00,fia_clock_lap_interval,referral-48f6a987a8ba4306,high_confidence_algorithmic,15.0,28.0,29.0,noted|sanction_announced,"[""TURN 1 INCIDENT INVOLVING CARS 10 (GAS) AND 18 (STR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - CAUSING A COLLISION""]",False,False,False,outside,alongside,apex,False,"{""attacker_line"": [""Stroll was fully alongside on the outside of Gasly from turn-in to the apex, and gave Gasly sufficient room.""], ""corner_phase"": [""Stroll was fully alongside on the outside of Gasly from turn-in to the apex, and gave Gasly sufficient room.""], ""overlap"": [""Stroll was fully alongside on the outside of Gasly from turn-in to the apex, and gave Gasly sufficient room.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-fra-21ed142c13a0-01,adj-7d3d410e6a4ba360,incident-src-7d3d410e6a4ba360,fia-2022-fra-21ed142c13a0,2022-fra,Race,causing_collision,24,47,Turn 11,,,unresolved,,,,,,clock_or_timing_unavailable,referral-be7b03c7781d735e,high_confidence_algorithmic,15.0,24.0,26.0,noted|investigation|sanction_announced,"[""TURN 11 INCIDENT INVOLVING CARS 47 (MSC) AND 24 (ZHO) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 47 (MSC) AND 24 (ZHO) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 24 (ZHO) - CAUSING A COLLISION""]",False,False,False,outside,unknown,apex,True,"{""attacker_line"": [""At the apex of T11 ZHO lost control of the rear of the car when MSC was on the outside and made contact with MSC, causing MSC to spin.""], ""control_error"": [""At the apex of T11 ZHO lost control of the rear of the car when MSC was on the outside and made contact with MSC, causing MSC to spin.""], ""corner_phase"": [""At the apex of T11 ZHO lost control of the rear of the car when MSC was on the outside and made contact with MSC, causing MSC to spin.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-fra-5b00af9baee5-01,adj-895a772a98e8bd31,incident-src-895a772a98e8bd31,fia-2022-fra-5b00af9baee5,2022-fra,Race,causing_collision,31,22,Turn 8,,,unresolved,,,,,,clock_or_timing_unavailable,referral-835ba4919b26bf62,high_confidence_algorithmic,15.0,2.0,4.0,noted|investigation|sanction_announced,"[""TURN 8 INCIDENT INVOLVING CARS 22 (TSU) AND 31 (OCO) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 22 (TSU) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,True,"{""control_error"": [""He lost control of the rear of the car and collided with TSU, who had left enough space for an overtaking manoeuvre by OCO.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-fra-832a818ac903-01,adj-91bd2176be4c7ceb,incident-group-57d76c19243d2b20,fia-2022-fra-832a818ac903,2022-fra,Race,causing_collision,6,20,Turn 2,,,unresolved,,,,,,clock_or_timing_unavailable,referral-77de8f515baa8b7e,candidate_pending_review,12.0,39.0,42.0,noted|investigation|post_session_investigation,"[""TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 47 (MSC) NOTED - CAUSING A COLLISION"", ""CORRECTION: TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 20 (MAG) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 20 (MAG) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",False,False,False,ambiguous_both_lines_mentioned,unknown,apex,False,"{""attacker_line"": [""LAT overtook MAG on the inside of turn 1 and was slightly ahead of MAG at the apex of turn 2 on the outside."", ""LAT could have left more room for MAG on the inside of turn 2 but MAG must have known that LAT was on the outside and could have taken a tighter line through turn 2 or yielded to LAT."", ""LAT overtook MAG on the inside of turn 1 and was slightly ahead of MAG at the apex of turn 2 on the outside."", ""LAT could have left more room for MAG on the inside of turn 2 but MAG must have known that LAT was on the outside and could have taken a tighter line through turn 2 or yielded to LAT.""], ""corner_phase"": [""LAT overtook MAG on the inside of turn 1 and was slightly ahead of MAG at the apex of turn 2 on the outside."", ""Contact occurred between MAG and LAT just after the apex of turn 2.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-fra-f29d68ccd9b0-01,adj-285944dc1f5d725d,incident-group-57d76c19243d2b20,fia-2022-fra-f29d68ccd9b0,2022-fra,Race,causing_collision,20,6,Turn 2,,,unresolved,,,,,,clock_or_timing_unavailable,referral-77de8f515baa8b7e,candidate_pending_review,12.0,39.0,42.0,noted|investigation|post_session_investigation,"[""TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 47 (MSC) NOTED - CAUSING A COLLISION"", ""CORRECTION: TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 20 (MAG) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 20 (MAG) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 6 (LAT) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",False,False,False,ambiguous_both_lines_mentioned,unknown,apex,False,"{""attacker_line"": [""LAT overtook MAG on the inside of turn 1 and was slightly ahead of MAG at the apex of turn 2 on the outside."", ""LAT could have left more room for MAG on the inside of turn 2 but MAG must have known that LAT was on the outside and could have taken a tighter line through turn 2 or yielded to LAT."", ""LAT overtook MAG on the inside of turn 1 and was slightly ahead of MAG at the apex of turn 2 on the outside."", ""LAT could have left more room for MAG on the inside of turn 2 but MAG must have known that LAT was on the outside and could have taken a tighter line through turn 2 or yielded to LAT.""], ""corner_phase"": [""LAT overtook MAG on the inside of turn 1 and was slightly ahead of MAG at the apex of turn 2 on the outside."", ""Contact occurred between MAG and LAT just after the apex of turn 2.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-gbr-81e6a9badf51-01,adj-2f0e84f6cc910eed,incident-src-2f0e84f6cc910eed,fia-2022-gbr-81e6a9badf51,2022-gbr,Race,causing_collision,22,10,Turn 3,,11,fia_incident_clock_single_lap_interval,11,11,11,2022-07-03T15:13:00+00:00,2022-07-03T15:14:00+00:00,fia_clock_lap_interval,referral-36e92eadd8444450,high_confidence_algorithmic,15.0,12.0,15.0,noted|sanction_announced,"[""TURN 3 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,True,"{""control_error"": [""The Stewards reviewed the video evidence and determined that Car 22 lost control and spun while going around turn 3 resulting in a collision with Car 10.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-hun-12e2b5910b5d-01,adj-c2798a8076b05840,incident-src-c2798a8076b05840,fia-2022-hun-12e2b5910b5d,2022-hun,Race,gaining_advantage_off_track,24,,"Turns 14, 13",,69,fia_incident_clock_single_lap_interval,69,69,69,2022-07-31T14:43:00+00:00,2022-07-31T14:44:00+00:00,fia_clock_lap_interval,referral-ef17bab76a218441,candidate_pending_review,10.0,70.0,70.0,noted|post_session_investigation,"[""TURN 13 INCIDENT INVOLVING CARS 24 (ZHO) AND 47 (MSC) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 24 (ZHO) AND 47 (MSC) WILL BE INVESTIGATED AFTER THE RACE - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,ambiguous_both_lines_mentioned,alongside,apex,False,"{""attacker_line"": [""MSC took a line through turn 14 on the dirty side of the track which left ZHO room to overtake MSC on the inside and ZHO legitimately took that opportunity."", ""At turn 13 ZHO attempted an overtake of MSC on the outside."", ""MSC opened his steering leaving no room for ZHO on the outside as a result of which ZHO left the track to avoid a collision.""], ""corner_phase"": [""While a significant portion of this car was alongside MSC, he was slightly behind at the apex.""], ""overlap"": [""While a significant portion of this car was alongside MSC, he was slightly behind at the apex.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-hun-3dec8ba58233-01,adj-4a51b4c5ae3b893d,incident-src-4a51b4c5ae3b893d,fia-2022-hun-3dec8ba58233,2022-hun,Race,causing_collision,3,18,Turn 2,,47,fia_incident_clock_single_lap_interval,47,47,47,2022-07-31T14:10:00+00:00,2022-07-31T14:11:00+00:00,fia_clock_lap_interval,referral-b56ea8038f408086,high_confidence_algorithmic,15.0,48.0,50.0,noted|investigation|sanction_announced,"[""TURN 2 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 3 (RIC) - CAUSING A COLLISION""]",False,False,False,outside,unknown,unknown,False,"{""attacker_line"": [""STR was overtaking RIC on the outside of turn 2.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-ita-cd52e475af6e-01,adj-fddccc34ecc40f6c,incident-src-fddccc34ecc40f6c,fia-2022-ita-cd52e475af6e,2022-ita,Race,gaining_advantage_off_track,20,6,Turn 1,,1,race_control_explicit_lap_candidate_link,1,1,1,2022-09-11T13:03:00+00:00,2022-09-11T13:04:00+00:00,fia_clock_lap_interval,referral-ce638ec236da1e4c,candidate_pending_review,10.0,11.0,17.0,noted|investigation|sanction_announced,"[""LAP 1 TURN 1 INCIDENT INVOLVING CAR 20 (MAG) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: LAP 1 TURN 1 INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 20 (MAG) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",True,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-jpn-786e23bdcd54-01,adj-b8d4324786805037,incident-src-b8d4324786805037,fia-2022-jpn-786e23bdcd54,2022-jpn,Race,gaining_advantage_off_track,16,,,,28,fia_incident_clock_single_lap_interval,28,28,28,2022-10-09T08:05:00+00:00,2022-10-09T08:06:00+00:00,fia_clock_lap_interval,referral-bbf93312f89e7e83,candidate_pending_review,12.0,29.0,29.0,noted|investigation|sanction_announced,"[""TURN 16 INCIDENT INVOLVING CARS 16 (LEC) AND 11 (PER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 16 INCIDENT INVOLVING CARS 16 (LEC) AND 11 (PER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 16 (LEC) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-mco-97b07e9513b1-01,adj-c7417e575dc4ccd4,incident-src-c7417e575dc4ccd4,fia-2022-mco-97b07e9513b1,2022-mco,Race,causing_collision,31,44,Turn 1,,,unresolved,17,18,17|18,2022-05-29T14:34:00+00:00,2022-05-29T14:35:00+00:00,fia_clock_lap_interval,referral-49355d675874c5de,high_confidence_algorithmic,13.0,21.0,21.0,noted,"[""TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",False,False,False,unknown,alongside,unknown,False,"{""overlap"": [""The Stewards reviewed the video evidence and noted that on approach to Turn 1 there was a significant portion of Car 44 alongside Car 31 and therefore applying the 2022 Driving Standards Guidelines, Car 44 was entitled to racing room in Turn 1.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-mco-a85320aa2719-01,adj-a3cd03fc1f19e87d,incident-src-a3cd03fc1f19e87d,fia-2022-mco-a85320aa2719,2022-mco,Race,gaining_advantage_off_track,23,47|24,Turn 10,,22,fia_incident_clock_single_lap_interval,22,22,22,2022-05-29T14:43:00+00:00,2022-05-29T14:44:00+00:00,fia_clock_lap_interval,referral-ac3383f5ab1369b9,high_confidence_algorithmic,13.0,17.0,25.0,noted|sanction_announced,"[""TURN 10 INCIDENT INVOLVING CARS 23 (ALB) AND 47 (MSC) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2022-mex-0c20b3af2f45-01,adj-e25cec29abffafb1,incident-src-e25cec29abffafb1,fia-2022-mex-0c20b3af2f45,2022-mex,Race,gaining_advantage_off_track,10,,Turn 4,,,unresolved,12,13,12|13,2022-10-30T20:20:00+00:00,2022-10-30T20:21:00+00:00,fia_clock_lap_interval,referral-6984f28e6f4d5390,candidate_pending_review,11.0,14.0,17.0,noted|investigation|sanction_announced,"[""TURN 4 INCIDENT INVOLVING CARS 10 (GAS) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 10 (GAS) AND 18 (STR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
