adjudication_instance_id,adjudication_id_final,incident_id_final,document_id,event_id,season,session_type_final,incident_family_final,accused_driver_number_final,affected_driver_numbers_final,fault_language_final,outcome_family_final,penalty_seconds_final,penalty_points_final,grid_places_final,guideline_regime,review_status,incident_lap_candidate,incident_lap_basis,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_review_status,sanction_outcome,fault_established_model_review,conduct_release_status
adjudication-seed-fia-2025-mia-45845998ca54-01,adj-324b4967a8663b58,incident-src-324b4967a8663b58,fia-2025-mia-45845998ca54,2025-mia,2025,Race,causing_collision,55,44,shared_fault,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,57,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,apex,False,machine_extracted_pending_human_review,False,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-ned-644f47d1f6a0-01,adj-47e48f725c522344,incident-src-47e48f725c522344,fia-2025-ned-644f47d1f6a0,2025-ned,2025,Race,causing_collision,55,30,predominantly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,27,fia_incident_clock_single_lap_interval,False,False,False,outside,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-ned-93b5218acb32-01,adj-8f0780dbba4e36af,incident-src-8f0780dbba4e36af,fia-2025-ned-93b5218acb32,2025-ned,2025,Race,causing_collision,63,16,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-ned-bebf98c3f2bf-01,adj-7a6e06b6a58ea9bf,incident-src-7a6e06b6a58ea9bf,fia-2025-ned-bebf98c3f2bf,2025-ned,2025,Race,causing_collision,16,63,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-ned-d843a4b9a866-01,adj-8200d1dc5332b417,incident-src-8200d1dc5332b417,fia-2025-ned-d843a4b9a866,2025-ned,2025,Race,causing_collision,12,16,no_conclusion,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,53,fia_incident_clock_single_lap_interval,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-qat-78837a554fcb-01,adj-b5568820681da36b,incident-src-b5568820681da36b,fia-2025-qat-78837a554fcb,2025-qat,2025,Race,causing_collision,27,10,no_conclusion,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,outside,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sao-06b73ba655ed-01,adj-7f13cd0ba94d7090,incident-src-7f13cd0ba94d7090,fia-2025-sao-06b73ba655ed,2025-sao,2025,Race,causing_collision,22,18,wholly_to_blame,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_agree,6,model_reviewed_source_or_timing,False,False,False,inside,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sao-61b609bbbc46-01,adj-a4594db187cf51e4,incident-src-a4594db187cf51e4,fia-2025-sao-61b609bbbc46,2025-sao,2025,Sprint,causing_collision,30,87,no_conclusion,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,True,False,inside,alongside,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sao-8b59704b34d7-01,adj-ae58e3cecb00d019,incident-src-ae58e3cecb00d019,fia-2025-sao-8b59704b34d7,2025-sao,2025,Race,causing_collision,44,43,wholly_to_blame,time_penalty,5,1,,public_driving_and_penalty_guidelines,model_reviewed_agree,2,model_reviewed_source_or_timing,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sao-f7a215166f92-01,adj-07251667fa91d99d,incident-src-07251667fa91d99d,fia-2025-sao-f7a215166f92,2025-sao,2025,Race,causing_collision,81,12|16,no_conclusion,time_penalty,10,2,,public_driving_and_penalty_guidelines,model_reviewed_corrected,6,model_reviewed_source_or_timing,False,False,True,ambiguous_both_lines_mentioned,ambiguous,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sau-085f04d49714-01,adj-c3806e9e6a004dbe,incident-src-c3806e9e6a004dbe,fia-2025-sau-085f04d49714,2025-sau,2025,Race,gaining_advantage_off_track,30,7,not_applicable,time_penalty,10,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sau-8187bba80d1e-01,adj-47d34770b1ec91cd,incident-src-47d34770b1ec91cd,fia-2025-sau-8187bba80d1e,2025-sau,2025,Race,causing_collision,22,10|55,racing_incident,no_further_action,,,,public_driving_and_penalty_guidelines,model_reviewed_agree,1,fia_incident_clock_single_lap_interval,True,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,False,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-sau-8ffc9e48015e-01,adj-87d924dd6ae7d7a9,incident-src-87d924dd6ae7d7a9,fia-2025-sau-8ffc9e48015e,2025-sau,2025,Race,gaining_advantage_off_track,1,81,not_applicable,time_penalty,5,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,1,fia_incident_clock_single_lap_interval,True,False,False,inside,alongside,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-usa-128be2a520d5-01,adj-e735ae114a36040d,incident-src-e735ae114a36040d,fia-2025-usa-128be2a520d5,2025-usa,2025,Sprint,gaining_advantage_off_track,87,12,not_applicable,time_penalty,10,,,public_driving_and_penalty_guidelines,model_reviewed_corrected,,unresolved,False,False,False,ambiguous_both_lines_mentioned,front_axle_ahead,apex,False,machine_extracted_pending_human_review,True,False,descriptive_model_review_pending_human
adjudication-seed-fia-2025-usa-1f9064819192-01,adj-d1735787a6532540,incident-src-d1735787a6532540,fia-2025-usa-1f9064819192,2025-usa,2025,Race,causing_collision,55,12,predominantly_to_blame,grid_penalty,,2,5,public_driving_and_penalty_guidelines,model_reviewed_agree,6,fia_incident_clock_single_lap_interval,False,False,False,unknown,ambiguous,apex,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
adjudication-seed-fia-2025-usa-e36053ba7969-01,adj-671ecdc75433b5c4,incident-src-671ecdc75433b5c4,fia-2025-usa-e36053ba7969,2025-usa,2025,Sprint,causing_collision,18,31,wholly_to_blame,grid_penalty,,2,5,public_driving_and_penalty_guidelines,model_reviewed_agree,,unresolved,False,False,False,unknown,unknown,unknown,False,machine_extracted_pending_human_review,True,True,descriptive_model_review_pending_human
